Year, Month, Day,     Extent,Ice_Concentration_Percent,Surface_Temperature (in Celsius)
2005,1,24,13.963,77.19,
2005,1,25,13.981,51.35,-24.3
2005,1,26,13.892,,-3.33
2005,1,27,13.931,54,-33.73
2005,1,28,14.064,,-6.71
2005,1,29,14.097,58.17,4.24
2005,1,30,14.136,,-14.75
2005,1,31,14.019,,-7.19
2005,2,1,14.031,70.47,-12.32
2005,2,2,14.071,32.78,-2.24
2005,2,3,14.145,61.14,
2005,2,4,14.128,91.36,
2005,2,5,14.107,18.89,-34.37
2005,2,6,14.076,87.66,-5.94
2005,2,7,14.089,31.47,-33.39
2005,2,8,14.171,,1.52
2005,2,9,14.259,5.18,-31.46
2005,2,10,14.296,53.96,
2005,2,11,14.278,4.03,-23.71
2005,2,12,14.302,3.05,
2005,2,13,14.332,10.83,4.93
2005,2,14,14.405,99.41,
2005,2,15,14.456,92.44,-24.2
2005,2,16,14.515,,4.17
2005,2,17,14.467,85.83,
2005,2,18,14.415,93.84,-4.95
2005,2,19,14.427,4.49,
2005,2,20,14.469,88.62,-32.37
2005,2,21,14.454,79.8,-38.76
2005,2,22,14.431,43.46,-14.25
2005,2,23,14.541,15.17,2.78
2005,2,24,14.592,92.89,
2005,2,25,14.652,58.6,-26.62
2005,2,26,14.737,,-2.03
2005,2,27,14.815,85.11,-14.68
2005,2,28,14.779,87.24,-10.5
2005,3,1,14.874,93.38,
2005,3,2,14.926,33.32,
2005,3,3,14.84,6.84,-28.82
2005,3,4,14.851,90.87,-21.57
2005,3,5,14.9,16.8,
2005,3,6,14.903,,-21.18
2005,3,7,14.906,19.73,-27.18
2005,3,8,14.935,69.88,-12.24
2005,3,9,14.993,42.19,-18.82
2005,3,10,14.891,20.03,
2005,3,11,14.95,34.83,-31.65
2005,3,12,14.992,,
2005,3,13,14.893,7.66,-15.84
2005,3,14,14.761,,-23.25
2005,3,15,14.708,15.06,
2005,3,16,14.712,18.93,-38.29
2005,3,17,14.73,,
2005,3,18,14.642,93.61,-2.79
2005,3,19,14.556,87.01,-28.74
2005,3,20,14.475,37.36,-20.79
2005,3,21,14.442,97.36,
2005,3,22,14.435,95.78,-26.2
2005,3,23,14.434,56.17,-15.4
2005,3,24,14.437,98.22,
2005,3,25,14.432,5.93,-33.97
2005,3,26,14.41,,-9.61
2005,3,27,14.393,47.12,-26.42
2005,3,28,14.422,,-4.35
2005,3,29,14.509,13.92,-4.61
2005,3,30,14.508,17.71,-23.46
2005,3,31,14.425,24.3,-15.61
2005,4,1,14.398,31.6,-37.2
2005,4,2,14.314,91.28,-12.82
2005,4,3,14.414,32.02,-4.97
2005,4,4,14.396,62.4,-39.83
2005,4,5,14.43,55.99,-32.52
2005,4,6,14.369,95.93,-26.2
2005,4,7,14.342,,-25.58
2005,4,8,14.345,46.99,
2005,4,9,14.279,54.82,-28.48
2005,4,10,14.194,27.2,-34.7
2005,4,11,14.248,12.47,2.76
2005,4,12,14.206,4.05,-3.78
2005,4,13,14.142,47.94,
2005,4,14,14.142,26.92,-9.39
2005,4,15,14.038,82.94,-28.74
2005,4,16,14.009,53.7,-27.46
2005,4,17,14.013,73.26,
2005,4,18,14.003,,
2005,4,19,13.965,66.72,-3.03
2005,4,20,14.023,44.7,-20.5
2005,4,21,14.016,,-24.43
2005,4,22,13.954,43.88,-34.79
2005,4,23,13.88,14.33,-27.52
2005,4,24,13.927,,
2005,4,25,13.908,38.18,-5.01
2005,4,26,13.795,33.72,4.23
2005,4,27,13.782,27.29,-1.69
2005,4,28,13.737,86.49,
2005,4,29,13.725,64.36,
2005,4,30,13.701,,-6.73
2005,5,1,13.581,92.77,-30.76
2005,5,2,13.464,17.34,2.1
2005,5,3,13.397,99.39,-1.48
2005,5,4,13.314,41.61,-38.12
2005,5,5,13.264,75.78,
2005,5,6,13.247,27.29,
2005,5,7,13.211,2.83,-15.83
2005,5,8,13.205,4.97,0.96
2005,5,9,13.215,56.7,-11.62
2005,5,10,13.227,91.33,-12.8
2005,5,11,13.119,15.31,-14.03
2005,5,12,13.109,21.34,-0.84
2005,5,13,13.108,69.59,-9.21
2005,5,14,13.083,,-34.06
2005,5,15,13.025,33.17,-23.72
2005,5,16,12.945,1.46,
2005,5,17,12.906,,
2005,5,18,12.911,9.39,-26.79
2005,5,19,12.87,16.52,-6
2005,5,20,12.861,,-37.37
2005,5,21,12.795,25.33,-13
2005,5,22,12.688,,
2005,5,23,12.615,58.69,-15.92
2005,5,24,12.552,64.54,-3.97
2005,5,25,12.548,8.89,-38.66
2005,5,26,12.429,71.56,-15.44
2005,5,27,12.402,,-4.69
2005,5,28,12.365,48.19,0.85
2005,5,29,12.352,58.57,-6.2
2005,5,30,12.267,33.15,-1.06
2005,5,31,12.169,13.25,-4.24
2005,6,1,12.019,46.93,-19.53
2005,6,2,11.899,79.84,-30.22
2005,6,3,11.785,54.12,
2005,6,4,11.736,70.82,
2005,6,5,11.705,11.5,-39.6
2005,6,6,11.637,,-25.4
2005,6,7,11.625,,-6.49
2005,6,8,11.53,15.8,-21.77
2005,6,9,11.53,,-37.75
2005,6,10,11.477,36.32,4.53
2005,6,11,11.468,19.3,-13.01
2005,6,12,11.456,78.01,4.66
2005,6,13,11.369,42.9,
2005,6,14,11.338,28.46,-9.13
2005,6,15,11.261,57.92,-29.51
2005,6,16,11.184,,-6.74
2005,6,17,11.145,59.89,-10.07
2005,6,18,11.12,,
2005,6,19,11.056,,-5.42
2005,6,20,10.965,98.67,-20.79
2005,6,21,10.913,32.25,-0.96
2005,6,22,10.853,24.19,-28.87
2005,6,23,10.794,94.12,
2005,6,24,10.702,92.9,-21.84
2005,6,25,10.627,93.34,-23.19
2005,6,26,10.56,48.25,-8.18
2005,6,27,10.397,,-15.04
2005,6,28,10.265,38.4,
2005,6,29,10.234,24.65,-35.03
2005,6,30,10.211,17.88,-25.12
2005,7,1,9.971,,-4.89
2005,7,2,9.878,49.01,
2005,7,3,9.823,77.75,-36.84
2005,7,4,9.738,33.43,-17.03
2005,7,5,9.669,,-4.86
2005,7,6,9.508,,-6.1
2005,7,7,9.406,51.79,-38.81
2005,7,8,9.355,25.43,-2.63
2005,7,9,9.265,38.97,-2.46
2005,7,10,9.197,92.36,
2005,7,11,9.167,,-23.2
2005,7,12,9.168,,-20.93
2005,7,13,9.068,17.3,
2005,7,14,9.043,47.75,1.25
2005,7,15,8.857,62,-23.32
2005,7,16,8.755,,
2005,7,17,8.687,98.95,1.42
2005,7,18,8.544,88.31,-7.64
2005,7,19,8.559,84.03,-39.87
2005,7,20,8.419,85.63,-14.57
2005,7,21,8.022,63.96,-23.53
2005,7,22,7.961,32.24,
2005,7,23,7.872,76.21,-7.88
2005,7,24,7.783,,-4.8
2005,7,25,7.772,56.88,2.4
2005,7,26,7.704,,-14.47
2005,7,27,7.538,41.71,-6.84
2005,7,28,7.495,30.85,-37.7
2005,7,29,7.408,91.41,-26.28
2005,7,30,7.303,33.96,-35.96
2005,7,31,7.176,29.89,-19.1
2005,8,1,7.107,,-32.33
2005,8,2,7.042,,-29.22
2005,8,3,7.014,39.68,-2.79
2005,8,4,7.031,47.54,
2005,8,5,6.92,84.35,-6.16
2005,8,6,6.771,,-27.2
2005,8,7,6.715,86.38,-0.17
2005,8,8,6.662,,
2005,8,9,6.577,98.47,-28.41
2005,8,10,6.494,9.12,-34.17
2005,8,11,6.433,95.65,2
2005,8,12,6.384,36.27,-20.93
2005,8,13,6.377,12.54,
2005,8,14,6.373,56.45,-1.09
2005,8,15,6.301,93.69,-24.61
2005,8,16,6.282,,-15.14
2005,8,17,6.168,7.27,-36.67
2005,8,18,6.122,6.72,-0.34
2005,8,19,6.046,89.11,-2.27
2005,8,20,6.039,52.1,-27.15
2005,8,21,6.017,39.83,
2005,8,22,6.031,,
2005,8,23,6.004,92.5,-26.66
2005,8,24,5.951,71.9,-16.89
2005,8,25,5.879,11.41,
2005,8,26,5.87,69.9,
2005,8,27,5.839,92.59,-0.65
2005,8,28,5.839,,-24.39
2005,8,29,5.765,50.85,-32.15
2005,8,30,5.642,24.78,-27.48
2005,8,31,5.64,53.57,-7.82
2005,9,1,5.654,,-5
2005,9,2,5.615,37.38,-4.56
2005,9,3,5.631,47.75,
2005,9,4,5.655,61.33,
2005,9,5,5.655,,-34.84
2005,9,6,5.677,,
2005,9,7,5.593,1.41,2.45
2005,9,8,5.614,,-27.22
2005,9,9,5.582,,
2005,9,10,5.627,75.51,-6.71
2005,9,11,5.601,28.77,-32.04
2005,9,12,5.538,19.24,-12.55
2005,9,13,5.51,,-18.57
2005,9,14,5.493,49.95,-2.02
2005,9,15,5.47,27.89,-4.06
2005,9,16,5.438,82.28,-17.96
2005,9,17,5.382,37.51,
2005,9,18,5.324,32.72,-2.84
2005,9,19,5.322,,
2005,9,20,5.314,32.49,-18.28
2005,9,21,5.316,45.78,-18.16
2005,9,22,5.317,,-13.85
2005,9,23,5.333,91.48,-29.35
2005,9,24,5.351,1.39,-27.49
2005,9,25,5.382,,-25.42
2005,9,26,5.427,1.89,-37.3
2005,9,27,5.489,42.99,-12.66
2005,9,28,5.512,90.81,
2005,9,29,5.599,14.88,
2005,9,30,5.692,82.34,
2005,10,1,5.836,8.12,-34.08
2005,10,2,5.88,36.04,-38.29
2005,10,3,5.98,95.78,
2005,10,4,6.03,80.92,-2.59
2005,10,5,6.044,33.04,-18.83
2005,10,6,6.124,6.65,1.76
2005,10,7,6.187,57.52,-24.86
2005,10,8,6.236,,
2005,10,9,6.326,86.9,-29.37
2005,10,10,6.434,92.26,-35
2005,10,11,6.489,16.18,
2005,10,12,6.594,22.85,-6.36
2005,10,13,6.693,26.15,-14.03
2005,10,14,6.855,28.16,-20.5
2005,10,15,6.996,86.59,-10.16
2005,10,16,7.075,51.65,-32.09
2005,10,17,7.201,41.45,-0.87
2005,10,18,7.338,84.92,-31.81
2005,10,19,7.509,5.85,
2005,10,20,7.757,95.09,-39.44
2005,10,21,8.054,98.31,
2005,10,22,8.264,71.07,-9.32
2005,10,23,8.439,,
2005,10,24,8.609,10.78,-29.56
2005,10,25,8.701,87,-15.39
2005,10,26,8.776,20.75,-19.34
2005,10,27,8.885,22.58,
2005,10,28,9.006,15.98,
2005,10,29,9.124,97.31,-37.54
2005,10,30,9.222,23.15,-35.49
2005,10,31,9.247,,-1.11
2005,11,1,9.336,52.26,-27.43
2005,11,2,9.408,83.26,
2005,11,3,9.51,,-15.4
2005,11,4,9.557,68.19,-4.55
2005,11,5,9.611,,-1.11
2005,11,6,9.707,10.91,-29.45
2005,11,7,9.836,14.36,-0.66
2005,11,8,9.853,37.26,-22.18
2005,11,9,9.916,35.15,-39.43
2005,11,10,9.936,39.47,1.18
2005,11,11,9.933,39.06,-13.69
2005,11,12,9.958,,-17.35
2005,11,13,10.012,75.7,-30.39
2005,11,14,9.976,15.72,-16.16
2005,11,15,10.05,14.26,2.29
2005,11,16,10.144,5.46,-36.09
2005,11,17,10.189,30.19,
2005,11,18,10.182,28.82,-3.12
2005,11,19,10.272,12.61,-18.58
2005,11,20,10.309,77.7,
2005,11,21,10.431,38.62,0.58
2005,11,22,10.569,10.51,-27.86
2005,11,23,10.733,88.55,-39.82
2005,11,24,10.757,78.63,
2005,11,25,10.862,0.27,-22.68
2005,11,26,11.063,76.53,-20.51
2005,11,27,11.015,1.71,-39
2005,11,28,11.086,93.22,0.8
2005,11,29,11.135,84.8,-3.11
2005,11,30,11.144,47.52,-7.4
2005,12,1,11.306,,-28.61
2005,12,2,11.398,75.31,
2005,12,3,11.356,,-30.75
2005,12,4,11.397,18.88,-13.23
2005,12,5,11.504,48.5,-1.65
2005,12,6,11.538,26.68,-1.07
2005,12,7,11.709,88.07,-17.59
2005,12,8,11.763,8.88,-33.55
2005,12,9,11.729,49.77,-18.82
2005,12,10,11.776,73.32,3.12
2005,12,11,11.83,57.03,2.65
2005,12,12,11.968,9.6,-36.64
2005,12,13,12.033,,-16.92
2005,12,14,12.244,88.49,
2005,12,15,12.412,24.49,
2005,12,16,12.344,23.44,-32.55
2005,12,17,12.405,69.18,-20.04
2005,12,18,12.482,49.48,-2.92
2005,12,19,12.456,44.07,-12.47
2005,12,20,12.466,26.75,2.77
2005,12,21,12.527,77.3,-29
2005,12,22,12.6,,
2005,12,23,12.619,,
2005,12,24,12.625,49.22,
2005,12,25,12.754,30.23,-24.32
2005,12,26,12.872,33.25,0.23
2005,12,27,12.946,37.39,-8.29
2005,12,28,12.94,,-37.26
2005,12,29,12.976,,-5.44
2005,12,30,13.016,62.43,-5.68
2005,12,31,13.065,35.54,-23.92
2006,1,1,13.16,79.38,-35.02
2006,1,2,13.21,4.52,-31.69
2006,1,3,13.267,5.77,-34.79
2006,1,4,13.307,47.18,
2006,1,5,13.314,,-37.15
2006,1,6,13.265,,
2006,1,7,13.301,2.63,-23.63
2006,1,8,13.292,89.34,-0.68
2006,1,9,13.336,87.5,-3.32
2006,1,10,13.431,42.6,-37.05
2006,1,11,13.491,74.96,-26.24
2006,1,12,13.535,85.75,
2006,1,13,13.424,75.45,-4.16
2006,1,14,13.44,82.85,
2006,1,15,13.474,28.18,-14.16
2006,1,16,13.451,14.41,-32.53
2006,1,17,13.445,,
2006,1,18,13.307,75.5,0.41
2006,1,19,13.431,94.14,-12.72
2006,1,20,13.337,37.29,
2006,1,21,13.317,79.93,-15.97
2006,1,22,13.472,59.55,-17.7
2006,1,23,13.592,17.65,-8.1
2006,1,24,13.521,,-21.45
2006,1,25,13.546,8.53,-18.17
2006,1,26,13.658,98.23,
2006,1,27,13.719,17.32,-2.09
2006,1,28,13.775,56.74,-9.9
2006,1,29,13.856,90.69,
2006,1,30,13.801,49.36,-2.28
2006,1,31,13.958,32.61,-33.4
2006,2,1,14.081,63.92,-39.68
2006,2,2,14.118,37.3,
2006,2,3,14.159,64.93,-29.22
2006,2,4,14.176,62.82,
2006,2,5,14.28,67.28,
2006,2,6,14.292,82.82,-26.09
2006,2,7,14.251,79.48,-9.7
2006,2,8,14.228,51.15,-18.07
2006,2,9,14.335,34.29,
2006,2,10,14.347,72.01,
2006,2,11,14.381,,
2006,2,12,14.444,69.9,-3.22
2006,2,13,14.495,,
2006,2,14,14.437,97.04,
2006,2,15,14.378,29.64,-6.11
2006,2,16,14.39,34.47,-2.24
2006,2,17,14.486,14.96,-0.19
2006,2,18,14.42,54.46,4.98
2006,2,19,14.277,37.26,-37.54
2006,2,20,14.286,95.35,-12.13
2006,2,21,14.34,32.68,-16.87
2006,2,22,14.378,,-17.38
2006,2,23,14.342,22.82,-23.4
2006,2,24,14.284,41.4,-26.59
2006,2,25,14.335,74.05,-30.17
2006,2,26,14.347,46.33,-20.75
2006,2,27,14.39,,-20.83
2006,2,28,14.422,85.15,-12.88
2006,3,1,14.434,41.53,-25.63
2006,3,2,14.471,76.31,-2.59
2006,3,3,14.445,8.29,-12.5
2006,3,4,14.473,47.93,
2006,3,5,14.535,17.02,-37.91
2006,3,6,14.56,,-10.96
2006,3,7,14.52,,0.22
2006,3,8,14.591,58.26,-38.12
2006,3,9,14.672,,-39.41
2006,3,10,14.756,66.9,-9.77
2006,3,11,14.777,24.66,-9.29
2006,3,12,14.617,90.81,-3.03
2006,3,13,14.521,,-34.05
2006,3,14,14.471,2.69,-3.95
2006,3,15,14.404,2.35,-25.43
2006,3,16,14.374,46.06,
2006,3,17,14.336,84.08,-34.6
2006,3,18,14.394,5.79,-22.22
2006,3,19,14.397,99.25,-38.74
2006,3,20,14.457,55.69,-9.7
2006,3,21,14.414,57.01,
2006,3,22,14.346,47.83,-9.1
2006,3,23,14.22,53.91,
2006,3,24,14.206,,
2006,3,25,14.212,46.82,
2006,3,26,14.257,,
2006,3,27,14.251,9.85,-31.62
2006,3,28,14.249,98.92,-17.14
2006,3,29,14.243,31.07,-9.27
2006,3,30,14.214,90.12,-22.11
2006,3,31,14.233,,-8.13
2006,4,1,14.22,34.3,-37.76
2006,4,2,14.297,79.51,-30.4
2006,4,3,14.211,14.21,-17.63
2006,4,4,14.121,79.65,
2006,4,5,14.251,95.11,4.71
2006,4,6,14.25,58.81,-19.63
2006,4,7,14.149,61.9,-18.89
2006,4,8,14.068,14,-5.58
2006,4,9,13.947,19.11,-31.43
2006,4,10,13.986,24.91,-39.77
2006,4,11,13.948,85.57,-17.1
2006,4,12,13.92,32.91,
2006,4,13,13.958,42.18,
2006,4,14,13.912,42.84,
2006,4,15,13.952,6.47,-7.97
2006,4,16,13.999,63.93,-11.43
2006,4,17,14.013,40.24,
2006,4,18,13.913,25.24,3
2006,4,19,13.967,62.49,3.11
2006,4,20,13.945,85.3,-34.52
2006,4,21,13.853,0.69,-25.47
2006,4,22,13.875,,-3.1
2006,4,23,13.819,88.18,-34.65
2006,4,24,13.7,59.45,
2006,4,25,13.684,34.25,
2006,4,26,13.619,,-3.03
2006,4,27,13.527,23.88,-20.78
2006,4,28,13.401,33.43,-27.79
2006,4,29,13.361,47.5,-31.97
2006,4,30,13.31,1.02,
2006,5,1,13.087,75.51,-3.65
2006,5,2,13.002,72.66,-39.3
2006,5,3,12.923,53.08,-29.33
2006,5,4,12.876,47.31,-34.72
2006,5,5,12.835,,2.82
2006,5,6,12.841,99.95,-38.19
2006,5,7,12.783,,
2006,5,8,12.765,95.88,4.18
2006,5,9,12.713,34.4,-20.21
2006,5,10,12.708,,-29.69
2006,5,11,12.709,12.37,-32.32
2006,5,12,12.706,,2.4
2006,5,13,12.66,56.06,-15.17
2006,5,14,12.636,61.3,
2006,5,15,12.571,42.99,4.5
2006,5,16,12.556,1.95,
2006,5,17,12.475,68.44,-29.98
2006,5,18,12.442,98.31,
2006,5,19,12.439,84.1,
2006,5,20,12.511,84.41,
2006,5,21,12.424,52.11,-8.59
2006,5,22,12.371,,
2006,5,23,12.335,97.84,-30.11
2006,5,24,12.295,52.13,-4.16
2006,5,25,12.246,77.1,-13.49
2006,5,26,12.15,30.4,-24.26
2006,5,27,12.059,86.03,
2006,5,28,12,1.95,-7.8
2006,5,29,12.012,70.02,-13.12
2006,5,30,11.919,83.33,-38.38
2006,5,31,11.989,33.13,-38.19
2006,6,1,11.868,30.05,1.77
2006,6,2,11.84,,-10.59
2006,6,3,11.735,33.17,
2006,6,4,11.627,44.42,-20.05
2006,6,5,11.624,82.04,-32.22
2006,6,6,11.543,,-5.18
2006,6,7,11.497,6.66,
2006,6,8,11.45,25.91,-32.1
2006,6,9,11.403,2.43,-18.91
2006,6,10,11.332,6.57,-13.12
2006,6,11,11.282,38.3,-8.73
2006,6,12,11.258,59.24,
2006,6,13,11.212,21.37,
2006,6,14,11.091,85.32,-22.95
2006,6,15,11.033,74.27,-4.98
2006,6,16,10.972,36.63,
2006,6,17,10.887,41.06,-21.28
2006,6,18,10.796,,-19.83
2006,6,19,10.76,12.97,-2.57
2006,6,20,10.679,73.48,-26.13
2006,6,21,10.548,60.62,-31.97
2006,6,22,10.48,89.94,-20.67
2006,6,23,10.45,81.47,-6.33
2006,6,24,10.287,,-7.53
2006,6,25,10.22,73.63,-12.23
2006,6,26,10.106,65.69,-5.87
2006,6,27,10.018,68.58,-4.86
2006,6,28,9.913,,-36.6
2006,6,29,9.854,88.97,-18.92
2006,6,30,9.82,49.28,-23.49
2006,7,1,9.63,17.89,-28.62
2006,7,2,9.5,35.99,-4.67
2006,7,3,9.439,14.64,2.49
2006,7,4,9.391,91.89,-16.74
2006,7,5,9.218,87.49,
2006,7,6,9.135,48.92,-3.76
2006,7,7,9.16,76.66,-10.84
2006,7,8,9.045,46.27,
2006,7,9,8.874,95.11,-0.19
2006,7,10,8.811,31.1,-26.11
2006,7,11,8.714,99.13,2.24
2006,7,12,8.709,,-25.69
2006,7,13,8.667,10.58,2.07
2006,7,14,8.601,80.92,
2006,7,15,8.552,93.27,-2.55
2006,7,16,8.488,,-14.29
2006,7,17,8.432,,0.59
2006,7,18,8.375,,-16.73
2006,7,19,8.248,5.35,2.1
2006,7,20,8.239,58.99,2.95
2006,7,21,8.087,,
2006,7,22,7.972,72.71,-25.05
2006,7,23,7.913,,
2006,7,24,7.932,83.82,-12.9
2006,7,25,7.759,54.27,-26.6
2006,7,26,7.708,91.19,-34.19
2006,7,27,7.717,95.14,-5.47
2006,7,28,7.606,19.25,-12.33
2006,7,29,7.516,33.73,-25.22
2006,7,30,7.453,40.66,
2006,7,31,7.364,80.6,-12.47
2006,8,1,7.325,22.22,-34.3
2006,8,2,7.233,60.36,-24.63
2006,8,3,7.159,31.33,-4.82
2006,8,4,7.097,90.57,-6.49
2006,8,5,7.014,42.93,-32
2006,8,6,6.974,10.95,-23.64
2006,8,7,6.883,56.9,-25.8
2006,8,8,6.892,49.78,
2006,8,9,6.78,40.5,-13.9
2006,8,10,6.717,62.37,0.16
2006,8,11,6.669,97.12,-9.82
2006,8,12,6.609,6.61,-33.54
2006,8,13,6.613,84.91,-35.29
2006,8,14,6.517,42.27,-7.02
2006,8,15,6.541,,1.55
2006,8,16,6.437,,-28.91
2006,8,17,6.45,48.08,
2006,8,18,6.407,61.36,-13.51
2006,8,19,6.235,,-15.25
2006,8,20,6.118,,-24.94
2006,8,21,6.138,16.42,
2006,8,22,6.158,68.55,-31.38
2006,8,23,6.121,87.96,-20.48
2006,8,24,6.122,5.88,2.17
2006,8,25,6.08,84.93,-4.71
2006,8,26,6.082,,-17.28
2006,8,27,6.077,65.97,-20.07
2006,8,28,6,,
2006,8,29,5.971,28.18,-28.18
2006,8,30,5.963,28.44,
2006,8,31,5.982,7.57,-19.33
2006,9,1,5.937,51.71,-0.3
2006,9,2,6.03,14.87,-1.83
2006,9,3,5.997,44.62,-15.33
2006,9,4,5.903,4.84,-34.22
2006,9,5,5.889,55.93,
2006,9,6,5.866,,-2.4
2006,9,7,5.873,,-31.05
2006,9,8,5.917,29.86,-10.24
2006,9,9,5.942,66.66,-29.74
2006,9,10,5.887,50.91,-9.7
2006,9,11,5.944,14.21,
2006,9,12,5.889,55.72,-36.51
2006,9,13,5.79,7.78,-29.18
2006,9,14,5.746,14.51,-37.36
2006,9,15,5.753,7.17,
2006,9,16,5.797,,-38.41
2006,9,17,5.784,30.59,
2006,9,18,5.795,80.89,-15.54
2006,9,19,5.843,51.15,
2006,9,20,5.806,65.38,-0.38
2006,9,21,5.836,18.68,0.24
2006,9,22,5.787,79.24,-21.47
2006,9,23,5.821,44.38,-18.42
2006,9,24,5.876,,
2006,9,25,5.87,19.77,-10.7
2006,9,26,5.867,78.93,-25.42
2006,9,27,5.875,96.03,-9.86
2006,9,28,5.868,87.43,-27.7
2006,9,29,5.826,40.31,-27.8
2006,9,30,5.859,39.26,-39.06
2006,10,1,5.984,,0.39
2006,10,2,6.098,4.05,-12.96
2006,10,3,6.182,48.3,-2.17
2006,10,4,6.301,,-28.42
2006,10,5,6.401,,-33.35
2006,10,6,6.412,,-14
2006,10,7,6.442,,-1.2
2006,10,8,6.489,13,-2.44
2006,10,9,6.61,,-10.96
2006,10,10,6.673,,-23.29
2006,10,11,6.742,,-35.14
2006,10,12,6.866,57.61,1.01
2006,10,13,7.104,3.73,-11.04
2006,10,14,7.367,32.42,-15.84
2006,10,15,7.498,18.15,-21.57
2006,10,16,7.731,,-25.52
2006,10,17,7.834,81.75,
2006,10,18,7.897,24.18,-15.41
2006,10,19,7.982,11.13,-28.49
2006,10,20,8.1,,
2006,10,21,8.182,80.04,-18.38
2006,10,22,8.23,39.74,
2006,10,23,8.343,24.74,-22.11
2006,10,24,8.489,66.36,-0.32
2006,10,25,8.688,10.43,2.57
2006,10,26,8.755,73.73,-32.85
2006,10,27,8.776,9.74,1.2
2006,10,28,8.836,85.31,-19.58
2006,10,29,8.865,,2.39
2006,10,30,8.893,96.23,-23.3
2006,10,31,9.004,38.52,
2006,11,1,9.113,56.48,4.82
2006,11,2,9.18,60.41,-33.82
2006,11,3,9.216,73.08,-3.2
2006,11,4,9.233,86.54,-9.61
2006,11,5,9.288,19.62,-5.9
2006,11,6,9.34,3.45,-23.96
2006,11,7,9.252,71.57,3.17
2006,11,8,9.378,50.73,-2.65
2006,11,9,9.421,26.31,-34.29
2006,11,10,9.533,75.5,-25.85
2006,11,11,9.533,,-2.84
2006,11,12,9.5,,-16.11
2006,11,13,9.658,95.34,
2006,11,14,9.66,,-28.9
2006,11,15,9.717,46.03,
2006,11,16,9.735,84.06,-37.89
2006,11,17,9.775,,
2006,11,18,9.775,79.57,-26.44
2006,11,19,9.792,,-35.72
2006,11,20,9.728,,-27.36
2006,11,21,9.745,69.38,-19.16
2006,11,22,9.866,,
2006,11,23,9.951,,
2006,11,24,9.923,,-6.15
2006,11,25,9.982,82.36,-27.71
2006,11,26,10.044,28.76,-39.71
2006,11,27,10.047,,-6.09
2006,11,28,10.052,59.87,-25.69
2006,11,29,10.099,44.55,1.57
2006,11,30,10.226,33.67,-25.16
2006,12,1,10.34,,
2006,12,2,10.442,,
2006,12,3,10.673,,-10.21
2006,12,4,10.832,18.29,2.27
2006,12,5,10.994,14.68,-13
2006,12,6,11.159,64,-24.1
2006,12,7,11.268,9.29,-30.17
2006,12,8,11.351,54.44,-34.97
2006,12,9,11.582,50.87,-38.19
2006,12,10,11.707,60.82,-3.34
2006,12,11,11.756,,-31.41
2006,12,12,11.796,87.93,-12.52
2006,12,13,11.819,20.9,-34.35
2006,12,14,11.876,4.31,
2006,12,15,11.928,17.76,-7.4
2006,12,16,11.918,30.62,-37.03
2006,12,17,12.021,76.7,-21.92
2006,12,18,12.098,,-6.8
2006,12,19,12.27,60.68,-31.42
2006,12,20,12.408,,-30.3
2006,12,21,12.465,33.81,-29.05
2006,12,22,12.517,6.74,-38.32
2006,12,23,12.593,89.5,-1.78
2006,12,24,12.675,,-35.59
2006,12,25,12.683,,-25.52
2006,12,26,12.696,37.79,-39.81
2006,12,27,12.812,84.18,-4.16
2006,12,28,12.831,,-30.95
2006,12,29,12.94,,
2006,12,30,13.073,66.25,-10.56
2006,12,31,13.072,,-33.41
2007,1,1,13.11,,-14.52
2007,1,2,13.207,,-35.93
2007,1,3,13.182,,-39.02
2007,1,4,13.252,57.48,-5.48
2007,1,5,13.361,59.2,-12.35
2007,1,6,13.403,1.05,-2.75
2007,1,7,13.51,63.72,
2007,1,8,13.459,34.62,4.51
2007,1,9,13.435,51.94,-17.17
2007,1,10,13.217,51.64,
2007,1,11,13.227,76.48,-39.14
2007,1,12,13.29,59.87,2.63
2007,1,13,13.367,94.59,-20.34
2007,1,14,13.444,23.16,-34.46
2007,1,15,13.523,,-4.58
2007,1,16,13.67,,-14.29
2007,1,17,13.712,17.75,-29.92
2007,1,18,13.776,65.41,-11.88
2007,1,19,13.89,,1.75
2007,1,20,13.914,69.1,
2007,1,21,13.951,,-14.27
2007,1,22,14.014,,-13.58
2007,1,23,14.089,,-16
2007,1,24,14.175,,-31.48
2007,1,25,14.226,56.87,-18.86
2007,1,26,14.189,37.67,-19.9
2007,1,27,14.26,73.34,-22.3
2007,1,28,14.215,52.53,-38.87
2007,1,29,14.218,,-16.53
2007,1,30,14.276,83.68,2.45
2007,1,31,14.232,16.23,-8.1
2007,2,1,14.222,22.35,
2007,2,2,14.371,42.57,-28.07
2007,2,3,14.328,69.67,-28.96
2007,2,4,14.306,76.41,
2007,2,5,14.254,,-28.98
2007,2,6,14.252,78.35,-36
2007,2,7,14.351,2.41,-35.39
2007,2,8,14.351,74.41,-33.82
2007,2,9,14.375,95.36,1.25
2007,2,10,14.442,14.94,-13.34
2007,2,11,14.477,22.06,0.01
2007,2,12,14.476,22.94,-3.03
2007,2,13,14.563,17.65,-28.45
2007,2,14,14.538,76.86,-23.05
2007,2,15,14.631,94.57,-14.39
2007,2,16,14.495,26.36,
2007,2,17,14.563,6.9,-17.96
2007,2,18,14.552,,-17.28
2007,2,19,14.601,49.54,-0.72
